timestamp
2024-08-01 15:33:12.742284
2024-08-01 15:33:12.743266
2024-08-01 15:33:12.744246
2024-08-01 15:33:12.745246
2024-08-01 15:33:12.746262
2024-08-01 15:33:12.747245
2024-08-01 15:33:12.748256
2024-08-01 15:33:12.749292
2024-08-01 15:33:12.750267
2024-08-01 15:33:12.751241
2024-08-01 15:33:12.752246
2024-08-01 15:33:12.753263
2024-08-01 15:33:12.754282
2024-08-01 15:33:12.755237
2024-08-01 15:33:12.756238
2024-08-01 15:33:12.757306
2024-08-01 15:33:12.758251
2024-08-01 15:33:12.759256
2024-08-01 15:33:12.760256
2024-08-01 15:33:12.761253
2024-08-01 15:33:12.762228
2024-08-01 15:33:12.763286
2024-08-01 15:33:12.764262
2024-08-01 15:33:12.765241
2024-08-01 15:33:12.766244
2024-08-01 15:33:12.767235
2024-08-01 15:33:12.768239
2024-08-01 15:33:12.769239
2024-08-01 15:33:12.770244
2024-08-01 15:33:12.771232
2024-08-01 15:33:12.772271
2024-08-01 15:33:12.773242
2024-08-01 15:33:12.774246
2024-08-01 15:33:12.775233
2024-08-01 15:33:12.776235
2024-08-01 15:33:12.777232
2024-08-01 15:33:12.778235
2024-08-01 15:33:12.779237
2024-08-01 15:33:12.780241
2024-08-01 15:33:12.781243
2024-08-01 15:33:12.782211
2024-08-01 15:33:12.783225
2024-08-01 15:33:12.784225
2024-08-01 15:33:12.785232
2024-08-01 15:33:12.786229
2024-08-01 15:33:12.787227
2024-08-01 15:33:12.788224
2024-08-01 15:33:12.789224
2024-08-01 15:33:12.790225
2024-08-01 15:33:12.791224
2024-08-01 15:33:12.792226
2024-08-01 15:33:12.793225
2024-08-01 15:33:12.794226
2024-08-01 15:33:12.795230
2024-08-01 15:33:12.797493
2024-08-01 15:33:12.797517
2024-08-01 15:33:12.800317
2024-08-01 15:33:12.800341
2024-08-01 15:33:12.801256
2024-08-01 15:33:12.802286
2024-08-01 15:33:12.803313
2024-08-01 15:33:12.804326
2024-08-01 15:33:12.805271
2024-08-01 15:33:12.806273
2024-08-01 15:33:12.807275
2024-08-01 15:33:12.809512
2024-08-01 15:33:12.809547
2024-08-01 15:33:12.810269
2024-08-01 15:33:12.811267
2024-08-01 15:33:12.812262
2024-08-01 15:33:12.813266
2024-08-01 15:33:12.814277
2024-08-01 15:33:12.815267
2024-08-01 15:33:12.816286
2024-08-01 15:33:12.817265
2024-08-01 15:33:12.818281
2024-08-01 15:33:12.819238
2024-08-01 15:33:12.820241
2024-08-01 15:33:12.821251
2024-08-01 15:33:12.822227
2024-08-01 15:33:12.823239
2024-08-01 15:33:12.824243
2024-08-01 15:33:12.825231
2024-08-01 15:33:12.826279
2024-08-01 15:33:12.827293
2024-08-01 15:33:12.828286
2024-08-01 15:33:12.829271
2024-08-01 15:33:12.830250
2024-08-01 15:33:12.831307
2024-08-01 15:33:12.832284
2024-08-01 15:33:12.833253
2024-08-01 15:33:12.834291
2024-08-01 15:33:12.835250
2024-08-01 15:33:12.836297
2024-08-01 15:33:12.837288
2024-08-01 15:33:12.838307
2024-08-01 15:33:12.839283
2024-08-01 15:33:12.840441
2024-08-01 15:33:12.841494
2024-08-01 15:33:12.842303
2024-08-01 15:33:12.843408
2024-08-01 15:33:12.844323
2024-08-01 15:33:12.845321
2024-08-01 15:33:12.846438
2024-08-01 15:33:12.847405
2024-08-01 15:33:12.848380
2024-08-01 15:33:12.849366
2024-08-01 15:33:12.850350
2024-08-01 15:33:12.852592
2024-08-01 15:33:12.852623
2024-08-01 15:33:12.853238
2024-08-01 15:33:12.854276
2024-08-01 15:33:12.855274
2024-08-01 15:33:12.856246
2024-08-01 15:33:12.857272
2024-08-01 15:33:12.858264
2024-08-01 15:33:12.859285
2024-08-01 15:33:12.860274
2024-08-01 15:33:12.861279
2024-08-01 15:33:12.862305
2024-08-01 15:33:12.863319
2024-08-01 15:33:12.864327
2024-08-01 15:33:12.865319
2024-08-01 15:33:12.866325
2024-08-01 15:33:12.867257
2024-08-01 15:33:12.868335
2024-08-01 15:33:12.869393
2024-08-01 15:33:12.870283
2024-08-01 15:33:12.871376
2024-08-01 15:33:12.872256
2024-08-01 15:33:12.873257
2024-08-01 15:33:12.874290
2024-08-01 15:33:12.875351
2024-08-01 15:33:12.876334
2024-08-01 15:33:12.877328
2024-08-01 15:33:12.878348
2024-08-01 15:33:12.879337
2024-08-01 15:33:12.880287
2024-08-01 15:33:12.881394
2024-08-01 15:33:12.882315
2024-08-01 15:33:12.883314
2024-08-01 15:33:12.884348
2024-08-01 15:33:12.885286
2024-08-01 15:33:12.886343
2024-08-01 15:33:12.887288
2024-08-01 15:33:12.888307
2024-08-01 15:33:12.889280
2024-08-01 15:33:12.890275
2024-08-01 15:33:12.891283
2024-08-01 15:33:12.892280
2024-08-01 15:33:12.893276
2024-08-01 15:33:12.894288
2024-08-01 15:33:12.895287
2024-08-01 15:33:12.896262
2024-08-01 15:33:12.897236
2024-08-01 15:33:12.898237
2024-08-01 15:33:12.901009
2024-08-01 15:33:12.901026
2024-08-01 15:33:12.901345
2024-08-01 15:33:12.902259
2024-08-01 15:33:12.903375
2024-08-01 15:33:12.904361
2024-08-01 15:33:12.905339
2024-08-01 15:33:12.906288
2024-08-01 15:33:12.907265
2024-08-01 15:33:12.908259
2024-08-01 15:33:12.909247
2024-08-01 15:33:12.910403
2024-08-01 15:33:12.911291
2024-08-01 15:33:12.912342
2024-08-01 15:33:12.913315
2024-08-01 15:33:12.914298
2024-08-01 15:33:12.915295
2024-08-01 15:33:12.916257
2024-08-01 15:33:12.917316
2024-08-01 15:33:12.918288
2024-08-01 15:33:12.919291
2024-08-01 15:33:12.920275
2024-08-01 15:33:12.921278
2024-08-01 15:33:12.922273
2024-08-01 15:33:12.923313
2024-08-01 15:33:12.924304
2024-08-01 15:33:12.925257
2024-08-01 15:33:12.926230
2024-08-01 15:33:12.927224
2024-08-01 15:33:12.928288
2024-08-01 15:33:12.929248
2024-08-01 15:33:12.930249
2024-08-01 15:33:12.931298
2024-08-01 15:33:12.932270
2024-08-01 15:33:12.933225
2024-08-01 15:33:12.934273
2024-08-01 15:33:12.937537
2024-08-01 15:33:12.937564
2024-08-01 15:33:12.938262
2024-08-01 15:33:12.939294
2024-08-01 15:33:12.940284
2024-08-01 15:33:12.941274
2024-08-01 15:33:12.942237
2024-08-01 15:33:12.943392
2024-08-01 15:33:12.944306
2024-08-01 15:33:12.945287
2024-08-01 15:33:12.946294
2024-08-01 15:33:12.947295
2024-08-01 15:33:12.948238
2024-08-01 15:33:12.949363
2024-08-01 15:33:12.950284
2024-08-01 15:33:12.951284
2024-08-01 15:33:12.952240
2024-08-01 15:33:12.953239
2024-08-01 15:33:12.954257
2024-08-01 15:33:12.955231
2024-08-01 15:33:12.956404
2024-08-01 15:33:12.957326
2024-08-01 15:33:12.958266
2024-08-01 15:33:12.959230
2024-08-01 15:33:12.960272
2024-08-01 15:33:12.961282
2024-08-01 15:33:12.962204
2024-08-01 15:33:12.963225
2024-08-01 15:33:12.964224
2024-08-01 15:33:12.965193
2024-08-01 15:33:12.966225
2024-08-01 15:33:12.967225
2024-08-01 15:33:12.968237
2024-08-01 15:33:12.969228
2024-08-01 15:33:12.970215
2024-08-01 15:33:12.971224
2024-08-01 15:33:12.972228
2024-08-01 15:33:12.973212
2024-08-01 15:33:12.974215
2024-08-01 15:33:12.975215
2024-08-01 15:33:12.976217
2024-08-01 15:33:12.977221
2024-08-01 15:33:12.978220
2024-08-01 15:33:12.979214
2024-08-01 15:33:12.980239
2024-08-01 15:33:12.981218
2024-08-01 15:33:12.982195
2024-08-01 15:33:12.983221
2024-08-01 15:33:12.984220
2024-08-01 15:33:12.985224
2024-08-01 15:33:12.986220
2024-08-01 15:33:12.987227
2024-08-01 15:33:12.988227
2024-08-01 15:33:12.989232
2024-08-01 15:33:12.990221
2024-08-01 15:33:12.991220
2024-08-01 15:33:12.992221
2024-08-01 15:33:12.993225
2024-08-01 15:33:12.994222
2024-08-01 15:33:12.995214
2024-08-01 15:33:12.996217
2024-08-01 15:33:12.997241
2024-08-01 15:33:12.998215
2024-08-01 15:33:12.999216
2024-08-01 15:33:13.000251
2024-08-01 15:33:13.001207
2024-08-01 15:33:13.002215
2024-08-01 15:33:13.003234
2024-08-01 15:33:13.004216
2024-08-01 15:33:13.005221
2024-08-01 15:33:13.006214
2024-08-01 15:33:13.007212
2024-08-01 15:33:13.008243
2024-08-01 15:33:13.009237
2024-08-01 15:33:13.010235
2024-08-01 15:33:13.011322
2024-08-01 15:33:13.012245
2024-08-01 15:33:13.013230
2024-08-01 15:33:13.014258
2024-08-01 15:33:13.015240
2024-08-01 15:33:13.016232
2024-08-01 15:33:13.017215
2024-08-01 15:33:13.018206
2024-08-01 15:33:13.019336
2024-08-01 15:33:13.020270
2024-08-01 15:33:13.021236
2024-08-01 15:33:13.022227
2024-08-01 15:33:13.023259
2024-08-01 15:33:13.024233
2024-08-01 15:33:13.025216
2024-08-01 15:33:13.026248
2024-08-01 15:33:13.027313
2024-08-01 15:33:13.028244
2024-08-01 15:33:13.029232
2024-08-01 15:33:13.030282
2024-08-01 15:33:13.031237
2024-08-01 15:33:13.032285
2024-08-01 15:33:13.033248
2024-08-01 15:33:13.034231
2024-08-01 15:33:13.035217
2024-08-01 15:33:13.036222
2024-08-01 15:33:13.037237
2024-08-01 15:33:13.038223
2024-08-01 15:33:13.039211
2024-08-01 15:33:13.040275
2024-08-01 15:33:13.041249
2024-08-01 15:33:13.042225
2024-08-01 15:33:13.043235
2024-08-01 15:33:13.044311
2024-08-01 15:33:13.045443
2024-08-01 15:33:13.049486
2024-08-01 15:33:13.049543
2024-08-01 15:33:13.049570
2024-08-01 15:33:13.050311
2024-08-01 15:33:13.051330
2024-08-01 15:33:13.052276
2024-08-01 15:33:13.053350
2024-08-01 15:33:13.054349
2024-08-01 15:33:13.055328
2024-08-01 15:33:13.056240
2024-08-01 15:33:13.057234
2024-08-01 15:33:13.058219
2024-08-01 15:33:13.059213
2024-08-01 15:33:13.060231
2024-08-01 15:33:13.061226
2024-08-01 15:33:13.062200
2024-08-01 15:33:13.063218
2024-08-01 15:33:13.064237
2024-08-01 15:33:13.065223
2024-08-01 15:33:13.066255
2024-08-01 15:33:13.067240
2024-08-01 15:33:13.068213
2024-08-01 15:33:13.069216
2024-08-01 15:33:13.070235
2024-08-01 15:33:13.071226
2024-08-01 15:33:13.072210
2024-08-01 15:33:13.073208
2024-08-01 15:33:13.074209
2024-08-01 15:33:13.075209
2024-08-01 15:33:13.076211
2024-08-01 15:33:13.077211
2024-08-01 15:33:13.078138
2024-08-01 15:33:13.079285
2024-08-01 15:33:13.080208
2024-08-01 15:33:13.081214
2024-08-01 15:33:13.082198
2024-08-01 15:33:13.083207
2024-08-01 15:33:13.084217
2024-08-01 15:33:13.085232
2024-08-01 15:33:13.086224
2024-08-01 15:33:13.087225
2024-08-01 15:33:13.088228
2024-08-01 15:33:13.089213
2024-08-01 15:33:13.090234
2024-08-01 15:33:13.091219
2024-08-01 15:33:13.092214
2024-08-01 15:33:13.093228
2024-08-01 15:33:13.094232
2024-08-01 15:33:13.095208
2024-08-01 15:33:13.096217
2024-08-01 15:33:13.097208
2024-08-01 15:33:13.098212
2024-08-01 15:33:13.099210
2024-08-01 15:33:13.100210
2024-08-01 15:33:13.101227
2024-08-01 15:33:13.102179
2024-08-01 15:33:13.103206
2024-08-01 15:33:13.104215
2024-08-01 15:33:13.105206
2024-08-01 15:33:13.106212
2024-08-01 15:33:13.107214
2024-08-01 15:33:13.108147
2024-08-01 15:33:13.109283
2024-08-01 15:33:13.110236
2024-08-01 15:33:13.111159
2024-08-01 15:33:13.112376
2024-08-01 15:33:13.113247
2024-08-01 15:33:13.114212
2024-08-01 15:33:13.115244
2024-08-01 15:33:13.116229
2024-08-01 15:33:13.117254
2024-08-01 15:33:13.118215
2024-08-01 15:33:13.119209
2024-08-01 15:33:13.120254
2024-08-01 15:33:13.121235
2024-08-01 15:33:13.122188
2024-08-01 15:33:13.123212
2024-08-01 15:33:13.124230
2024-08-01 15:33:13.125284
2024-08-01 15:33:13.126252
2024-08-01 15:33:13.127251
2024-08-01 15:33:13.128234
2024-08-01 15:33:13.129240
2024-08-01 15:33:13.130256
2024-08-01 15:33:13.131295
2024-08-01 15:33:13.133486
2024-08-01 15:33:13.133538
2024-08-01 15:33:13.134264
2024-08-01 15:33:13.135280
2024-08-01 15:33:13.136260
2024-08-01 15:33:13.137264
2024-08-01 15:33:13.138251
2024-08-01 15:33:13.139253
2024-08-01 15:33:13.140245
2024-08-01 15:33:13.141286
2024-08-01 15:33:13.142212
2024-08-01 15:33:13.143214
2024-08-01 15:33:13.144210
2024-08-01 15:33:13.145190
2024-08-01 15:33:13.146224
2024-08-01 15:33:13.147225
2024-08-01 15:33:13.148242
2024-08-01 15:33:13.149226
2024-08-01 15:33:13.150215
2024-08-01 15:33:13.151243
2024-08-01 15:33:13.152234
2024-08-01 15:33:13.153301
2024-08-01 15:33:13.154267
2024-08-01 15:33:13.155211
2024-08-01 15:33:13.156207
2024-08-01 15:33:13.157213
2024-08-01 15:33:13.158257
2024-08-01 15:33:13.159271
2024-08-01 15:33:13.160260
2024-08-01 15:33:13.161207
2024-08-01 15:33:13.162184
2024-08-01 15:33:13.163231
2024-08-01 15:33:13.164257
2024-08-01 15:33:13.165270
2024-08-01 15:33:13.166267
2024-08-01 15:33:13.167226
2024-08-01 15:33:13.168220
2024-08-01 15:33:13.169220
2024-08-01 15:33:13.170222
2024-08-01 15:33:13.171286
2024-08-01 15:33:13.172276
2024-08-01 15:33:13.173216
2024-08-01 15:33:13.174148
2024-08-01 15:33:13.175309
2024-08-01 15:33:13.176212
2024-08-01 15:33:13.177237
2024-08-01 15:33:13.178205
2024-08-01 15:33:13.179204
2024-08-01 15:33:13.180209
2024-08-01 15:33:13.181214
2024-08-01 15:33:13.182181
2024-08-01 15:33:13.183211
2024-08-01 15:33:13.184178
2024-08-01 15:33:13.185210
2024-08-01 15:33:13.186215
2024-08-01 15:33:13.187217
2024-08-01 15:33:13.188206
2024-08-01 15:33:13.189204
2024-08-01 15:33:13.190234
2024-08-01 15:33:13.191207
2024-08-01 15:33:13.192214
2024-08-01 15:33:13.193206
2024-08-01 15:33:13.194203
2024-08-01 15:33:13.195208
2024-08-01 15:33:13.196212
2024-08-01 15:33:13.197209
2024-08-01 15:33:13.198210
2024-08-01 15:33:13.199208
2024-08-01 15:33:13.200214
2024-08-01 15:33:13.201210
2024-08-01 15:33:13.202187
2024-08-01 15:33:13.203303
2024-08-01 15:33:13.204264
2024-08-01 15:33:13.205250
2024-08-01 15:33:13.206248
2024-08-01 15:33:13.207254
2024-08-01 15:33:13.208223
2024-08-01 15:33:13.209205
2024-08-01 15:33:13.210233
2024-08-01 15:33:13.211210
2024-08-01 15:33:13.212212
2024-08-01 15:33:13.213244
2024-08-01 15:33:13.214301
2024-08-01 15:33:13.215238
2024-08-01 15:33:13.216220
2024-08-01 15:33:13.217215
2024-08-01 15:33:13.218216
2024-08-01 15:33:13.219211
2024-08-01 15:33:13.220251
2024-08-01 15:33:13.221273
2024-08-01 15:33:13.222231
2024-08-01 15:33:13.223191
2024-08-01 15:33:13.224216
2024-08-01 15:33:13.225253
2024-08-01 15:33:13.226290
2024-08-01 15:33:13.227237
2024-08-01 15:33:13.228231
2024-08-01 15:33:13.229213
2024-08-01 15:33:13.230267
2024-08-01 15:33:13.231250
2024-08-01 15:33:13.232229
2024-08-01 15:33:13.233221
2024-08-01 15:33:13.234228
2024-08-01 15:33:13.235262
2024-08-01 15:33:13.236241
2024-08-01 15:33:13.237218
2024-08-01 15:33:13.238228
2024-08-01 15:33:13.239267
2024-08-01 15:33:13.240974
2024-08-01 15:33:13.241220
2024-08-01 15:33:13.242231
2024-08-01 15:33:13.243245
2024-08-01 15:33:13.244258
2024-08-01 15:33:13.245262
2024-08-01 15:33:13.246267
2024-08-01 15:33:13.247251
2024-08-01 15:33:13.248324
2024-08-01 15:33:13.249311
2024-08-01 15:33:13.250260
2024-08-01 15:33:13.251235
2024-08-01 15:33:13.252302
2024-08-01 15:33:13.253222
2024-08-01 15:33:13.254280
2024-08-01 15:33:13.255239
2024-08-01 15:33:13.256253
2024-08-01 15:33:13.257248
2024-08-01 15:33:13.258223
2024-08-01 15:33:13.259206
2024-08-01 15:33:13.260209
2024-08-01 15:33:13.261204
2024-08-01 15:33:13.262189
2024-08-01 15:33:13.263279
2024-08-01 15:33:13.264228
2024-08-01 15:33:13.265236
2024-08-01 15:33:13.266164
2024-08-01 15:33:13.267296
2024-08-01 15:33:13.268222
2024-08-01 15:33:13.269247
2024-08-01 15:33:13.270261
2024-08-01 15:33:13.272531
2024-08-01 15:33:13.272548
2024-08-01 15:33:13.273191
2024-08-01 15:33:13.274209
2024-08-01 15:33:13.275203
2024-08-01 15:33:13.276197
2024-08-01 15:33:13.277201
2024-08-01 15:33:13.278202
2024-08-01 15:33:13.279200
2024-08-01 15:33:13.280211
2024-08-01 15:33:13.281205
2024-08-01 15:33:13.282177
2024-08-01 15:33:13.283200
2024-08-01 15:33:13.284178
2024-08-01 15:33:13.285212
2024-08-01 15:33:13.286211
2024-08-01 15:33:13.287203
2024-08-01 15:33:13.288201
2024-08-01 15:33:13.289203
2024-08-01 15:33:13.290226
2024-08-01 15:33:13.291214
2024-08-01 15:33:13.292201
2024-08-01 15:33:13.293206
2024-08-01 15:33:13.294206
2024-08-01 15:33:13.295205
2024-08-01 15:33:13.296137
2024-08-01 15:33:13.297289
2024-08-01 15:33:13.298206
2024-08-01 15:33:13.299202
2024-08-01 15:33:13.300204
2024-08-01 15:33:13.301204
2024-08-01 15:33:13.302187
2024-08-01 15:33:13.303203
2024-08-01 15:33:13.304205
2024-08-01 15:33:13.305205
2024-08-01 15:33:13.306209
2024-08-01 15:33:13.307207
2024-08-01 15:33:13.308204
2024-08-01 15:33:13.309205
2024-08-01 15:33:13.310224
2024-08-01 15:33:13.311200
2024-08-01 15:33:13.312199
2024-08-01 15:33:13.313206
2024-08-01 15:33:13.314222
2024-08-01 15:33:13.315281
2024-08-01 15:33:13.316211
2024-08-01 15:33:13.317205
2024-08-01 15:33:13.318211
2024-08-01 15:33:13.319248
2024-08-01 15:33:13.320204
2024-08-01 15:33:13.321211
2024-08-01 15:33:13.322176
2024-08-01 15:33:13.323209
2024-08-01 15:33:13.324258
2024-08-01 15:33:13.325205
2024-08-01 15:33:13.326133
2024-08-01 15:33:13.327307
2024-08-01 15:33:13.328272
2024-08-01 15:33:13.329218
2024-08-01 15:33:13.330241
2024-08-01 15:33:13.331223
2024-08-01 15:33:13.332168
2024-08-01 15:33:13.333329
2024-08-01 15:33:13.334297
2024-08-01 15:33:13.335333
2024-08-01 15:33:13.336257
2024-08-01 15:33:13.337242
2024-08-01 15:33:13.338237
2024-08-01 15:33:13.339290
2024-08-01 15:33:13.340269
2024-08-01 15:33:13.341238
2024-08-01 15:33:13.342209
2024-08-01 15:33:13.343233
2024-08-01 15:33:13.344236
2024-08-01 15:33:13.345410
2024-08-01 15:33:13.346268
2024-08-01 15:33:13.347216
2024-08-01 15:33:13.348202
2024-08-01 15:33:13.349200
2024-08-01 15:33:13.350199
2024-08-01 15:33:13.351233
2024-08-01 15:33:13.352287
2024-08-01 15:33:13.353223
2024-08-01 15:33:13.354201
2024-08-01 15:33:13.355203
2024-08-01 15:33:13.356249
2024-08-01 15:33:13.357256
2024-08-01 15:33:13.358371
2024-08-01 15:33:13.359346
2024-08-01 15:33:13.360273
2024-08-01 15:33:13.361272
2024-08-01 15:33:13.362187
2024-08-01 15:33:13.363217
2024-08-01 15:33:13.364204
2024-08-01 15:33:13.365223
2024-08-01 15:33:13.366232
2024-08-01 15:33:13.367239
2024-08-01 15:33:13.368226
2024-08-01 15:33:13.369209
2024-08-01 15:33:13.370208
2024-08-01 15:33:13.371206
2024-08-01 15:33:13.372196
2024-08-01 15:33:13.373199
2024-08-01 15:33:13.374196
2024-08-01 15:33:13.375198
2024-08-01 15:33:13.376197
2024-08-01 15:33:13.377197
2024-08-01 15:33:13.378199
2024-08-01 15:33:13.379202
2024-08-01 15:33:13.380199
2024-08-01 15:33:13.381202
2024-08-01 15:33:13.382181
2024-08-01 15:33:13.383208
2024-08-01 15:33:13.384208
2024-08-01 15:33:13.385213
2024-08-01 15:33:13.386209
2024-08-01 15:33:13.387202
2024-08-01 15:33:13.388204
2024-08-01 15:33:13.389206
2024-08-01 15:33:13.390212
2024-08-01 15:33:13.391205
2024-08-01 15:33:13.392205
2024-08-01 15:33:13.393207
2024-08-01 15:33:13.394205
2024-08-01 15:33:13.395207
2024-08-01 15:33:13.396213
2024-08-01 15:33:13.397142
2024-08-01 15:33:13.398287
2024-08-01 15:33:13.399199
2024-08-01 15:33:13.400231
2024-08-01 15:33:13.401213
2024-08-01 15:33:13.402182
2024-08-01 15:33:13.403201
2024-08-01 15:33:13.404207
2024-08-01 15:33:13.405215
2024-08-01 15:33:13.406214
2024-08-01 15:33:13.407202
2024-08-01 15:33:13.408201
2024-08-01 15:33:13.409204
2024-08-01 15:33:13.410200
2024-08-01 15:33:13.411198
2024-08-01 15:33:13.412207
2024-08-01 15:33:13.413204
2024-08-01 15:33:13.414201
2024-08-01 15:33:13.415273
2024-08-01 15:33:13.416296
2024-08-01 15:33:13.417230
2024-08-01 15:33:13.418212
2024-08-01 15:33:13.419211
2024-08-01 15:33:13.420233
2024-08-01 15:33:13.421205
2024-08-01 15:33:13.422211
2024-08-01 15:33:13.423257
2024-08-01 15:33:13.424213
2024-08-01 15:33:13.425256
2024-08-01 15:33:13.426227
2024-08-01 15:33:13.427259
2024-08-01 15:33:13.428213
2024-08-01 15:33:13.429250
2024-08-01 15:33:13.430242
2024-08-01 15:33:13.431246
2024-08-01 15:33:13.432214
2024-08-01 15:33:13.433271
2024-08-01 15:33:13.434409
2024-08-01 15:33:13.435293
2024-08-01 15:33:13.436238
2024-08-01 15:33:13.437225
2024-08-01 15:33:13.438227
2024-08-01 15:33:13.439240
2024-08-01 15:33:13.440290
2024-08-01 15:33:13.441244
2024-08-01 15:33:13.442240
2024-08-01 15:33:13.443289
2024-08-01 15:33:13.444221
2024-08-01 15:33:13.445368
2024-08-01 15:33:13.446248
2024-08-01 15:33:13.447205
2024-08-01 15:33:13.448228
2024-08-01 15:33:13.449224
2024-08-01 15:33:13.450224
2024-08-01 15:33:13.451238
2024-08-01 15:33:13.452215
2024-08-01 15:33:13.453193
2024-08-01 15:33:13.454222
2024-08-01 15:33:13.455207
2024-08-01 15:33:13.456220
2024-08-01 15:33:13.457214
2024-08-01 15:33:13.458230
2024-08-01 15:33:13.459209
2024-08-01 15:33:13.460276
2024-08-01 15:33:13.461229
2024-08-01 15:33:13.462193
2024-08-01 15:33:13.463205
2024-08-01 15:33:13.464196
2024-08-01 15:33:13.465221
2024-08-01 15:33:13.466229
2024-08-01 15:33:13.467259
2024-08-01 15:33:13.468240
2024-08-01 15:33:13.469311
2024-08-01 15:33:13.470259
2024-08-01 15:33:13.471224
2024-08-01 15:33:13.472218
2024-08-01 15:33:13.473212
2024-08-01 15:33:13.474213
2024-08-01 15:33:13.475211
2024-08-01 15:33:13.476209
2024-08-01 15:33:13.477219
2024-08-01 15:33:13.478227
2024-08-01 15:33:13.479223
2024-08-01 15:33:13.480217
2024-08-01 15:33:13.481242
2024-08-01 15:33:13.482210
2024-08-01 15:33:13.483222
2024-08-01 15:33:13.484211
2024-08-01 15:33:13.485228
2024-08-01 15:33:13.486227
2024-08-01 15:33:13.487153
2024-08-01 15:33:13.488301
2024-08-01 15:33:13.489221
2024-08-01 15:33:13.490210
2024-08-01 15:33:13.491222
2024-08-01 15:33:13.492209
2024-08-01 15:33:13.493208
2024-08-01 15:33:13.494213
2024-08-01 15:33:13.495207
2024-08-01 15:33:13.496227
2024-08-01 15:33:13.497226
2024-08-01 15:33:13.498208
2024-08-01 15:33:13.499207
2024-08-01 15:33:13.500211
2024-08-01 15:33:13.501201
2024-08-01 15:33:13.502199
2024-08-01 15:33:13.503225
2024-08-01 15:33:13.504202
2024-08-01 15:33:13.505210
2024-08-01 15:33:13.506212
